DATE_ONLY,TIME,CAMPUS,ROOM ID,ROOM EXAM CAPACITY,COURSE ID,ALLOCATED STUDENTS
2025-12-23,07g00,CS1,B8-304,33,MT1003,33
2025-12-23,07g00,CS1,B9-201,32,MT1019,32
2025-12-23,07g00,CS1,C4-301,42,MT1003,42
2025-12-23,07g00,CS1,C4-304,42,MT1003,42
2025-12-23,07g00,CS1,C4-402,42,MT1003,42
2025-12-23,07g00,CS1,C4-403,42,MT1003,42
2025-12-23,07g00,CS1,C4-502,42,MT1003,42
2025-12-23,07g00,CS1,C5-303,42,MT1003,42
2025-12-23,07g00,CS1,C5-401,42,MT1003,42
2025-12-23,07g00,CS1,C5-403,42,MT1003,42
2025-12-23,07g00,CS1,C5-502,42,MT1003,42
2025-12-23,07g00,CS1,C5-503,42,MT1003,42
2025-12-23,07g00,CS1,C6-102,50,MT1003,50
2025-12-23,07g00,CS1,C6-103,50,MT1003,50
2025-12-23,07g00,CS1,C6-401,42,MT1003,42
2025-12-23,07g00,CS1,C6-402,42,MT1003,42
2025-12-23,07g00,CS1,C6-403,42,MT1003,42
2025-12-23,07g00,CS2,H1-101,73,MT1003,73
2025-12-23,07g00,CS2,H1-104,73,MT1003,73
2025-12-23,07g00,CS2,H1-204,68,EE3025,68
2025-12-23,07g00,CS2,H1-307,71,MT1003,71
2025-12-23,07g00,CS2,H1-401,66,MT1003,66
2025-12-23,07g00,CS2,H1-404,66,MT1003,66
2025-12-23,07g00,CS2,H2-201,82,MT1003,82
2025-12-23,07g00,CS2,H2-206,82,MT1003,82
2025-12-23,07g00,CS2,H2-207,71,MT1003,71
2025-12-23,07g00,CS2,H2-301,82,MT1003,82
2025-12-23,07g00,CS2,H2-306,82,MT1003,82
2025-12-23,07g00,CS2,H2-401,82,MT1003,82
2025-12-23,07g00,CS2,H2-406,82,MT1003,82
2025-12-23,07g00,CS2,H3-201,75,MT1003,75
2025-12-23,07g00,CS2,H3-301,75,MT1003,75
2025-12-23,07g00,CS2,H3-306,75,MT1003,75
2025-12-23,07g00,CS2,H3-401,75,MT1003,75
2025-12-23,07g00,CS2,H3-406,75,MT1003,75
2025-12-23,07g00,CS2,H3-501,75,MT1003,75
2025-12-23,07g00,CS2,H3-506,75,MT1003,75
2025-12-23,07g00,CS2,H6-113,68,MT1003,68
2025-12-23,07g00,CS2,H6-201,63,IM3109,26
2025-12-23,07g00,CS2,H6-201,63,MT1003,27
2025-12-23,07g00,CS2,H6-211,66,EE3025,66
2025-12-23,07g00,CS2,H6-305,68,MT1003,68
2025-12-23,07g00,CS2,H6-308,76,MT1003,76
2025-12-23,07g00,CS2,H6-311,71,MT1003,71
2025-12-23,07g00,CS2,H6-405,63,EE3025,52
2025-12-23,07g00,CS2,H6-405,63,MT1003,11
2025-12-23,07g00,CS2,H6-412,65,EE3025,65
2025-12-23,07g00,CS2,H6-802,63,CH2019,61
2025-12-23,07g00,CS2,H6-802,63,EE3025,2
2025-12-23,07g00,CS2,H6-810,63,MT1003,63
2025-12-23,07g00,CS2,H6-811,79,MT1003,79
2025-12-23,09g30,CS1,B1-208,44,MT1003,44
2025-12-23,09g30,CS1,B1-306,44,MT1017,44
2025-12-23,09g30,CS1,B4-305,42,MT1003,10
2025-12-23,09g30,CS1,B4-305,42,TR3055,32
2025-12-23,09g30,CS1,B4-306,42,MT1017,42
2025-12-23,09g30,CS1,B4-406,57,MT1003,57
2025-12-23,09g30,CS1,B4-501,42,ME4645,42
2025-12-23,09g30,CS1,B4-505,63,MT1015,63
2025-12-23,09g30,CS1,B6-306,42,ME4645,18
2025-12-23,09g30,CS1,B6-306,42,MT1003,2
2025-12-23,09g30,CS1,B6-306,42,MT1015,22
2025-12-23,09g30,CS1,C4-502,42,MT1003,42
2025-12-23,09g30,CS1,C5-303,42,MT1015,42
2025-12-23,09g30,CS1,C5-401,42,CO3071,15
2025-12-23,09g30,CS1,C5-401,42,MT1003,11
2025-12-23,09g30,CS1,C5-401,42,MT1017,16
2025-12-23,09g30,CS1,C5-403,42,MT1003,3
2025-12-23,09g30,CS1,C6-102,50,MT1015,50
2025-12-23,09g30,CS1,C6-103,50,MT1017,50
2025-12-23,09g30,CS2,H1-101,73,MT1003,73
2025-12-23,09g30,CS2,H1-104,73,MT1003,73
2025-12-23,09g30,CS2,H1-204,68,MT1003,68
2025-12-23,09g30,CS2,H1-307,71,MT1003,71
2025-12-23,09g30,CS2,H1-401,66,MT1003,66
2025-12-23,09g30,CS2,H1-404,66,MT1003,66
2025-12-23,09g30,CS2,H2-201,82,MT1003,82
2025-12-23,09g30,CS2,H2-206,82,MT1003,82
2025-12-23,09g30,CS2,H2-207,71,MT1003,71
2025-12-23,09g30,CS2,H2-301,82,MT1003,82
2025-12-23,09g30,CS2,H2-306,82,MT1003,82
2025-12-23,09g30,CS2,H2-401,82,MT1003,82
2025-12-23,09g30,CS2,H2-406,82,MT1003,82
2025-12-23,09g30,CS2,H3-201,75,MT1003,75
2025-12-23,09g30,CS2,H3-301,75,MT1003,75
2025-12-23,09g30,CS2,H3-306,75,MT1003,75
2025-12-23,09g30,CS2,H3-401,75,MT1003,75
2025-12-23,09g30,CS2,H3-406,75,MT1003,75
2025-12-23,09g30,CS2,H3-501,75,MT1003,75
2025-12-23,09g30,CS2,H3-506,75,MT1003,75
2025-12-23,09g30,CS2,H6-113,68,MT1003,68
2025-12-23,09g30,CS2,H6-201,63,CO3071,14
2025-12-23,09g30,CS2,H6-201,63,ME4645,14
2025-12-23,09g30,CS2,H6-201,63,MT1017,17
2025-12-23,09g30,CS2,H6-211,66,MT1017,66
2025-12-23,09g30,CS2,H6-305,68,MT1003,68
2025-12-23,09g30,CS2,H6-308,76,MT1003,76
2025-12-23,09g30,CS2,H6-311,71,MT1003,71
2025-12-23,09g30,CS2,H6-405,63,ME4645,6
2025-12-23,09g30,CS2,H6-405,63,MT1003,57
2025-12-23,09g30,CS2,H6-412,65,ME4645,65
2025-12-23,09g30,CS2,H6-802,63,CO3071,63
2025-12-23,09g30,CS2,H6-810,63,MT1017,63
2025-12-23,09g30,CS2,H6-811,79,MT1003,79
2025-12-23,13g00,CS1,B1-208,44,CH4085,37
2025-12-23,13g00,CS1,B1-208,44,EE3403,7
2025-12-23,13g00,CS1,B1-306,44,CH3049,31
2025-12-23,13g00,CS1,B1-306,44,CI1003,13
2025-12-23,13g00,CS1,B4-406,57,EE3403,6
2025-12-23,13g00,CS1,B4-406,57,ME4201,51
2025-12-23,13g00,CS1,B4-505,63,CO3143,63
2025-12-23,13g00,CS1,C4-502,42,AS3105,16
2025-12-23,13g00,CS1,C4-502,42,EE3403,26
2025-12-23,13g00,CS1,C5-303,42,AS3105,1
2025-12-23,13g00,CS1,C5-303,42,CI1003,15
2025-12-23,13g00,CS1,C5-303,42,CO3143,1
2025-12-23,13g00,CS1,C5-303,42,EE4053,17
2025-12-23,13g00,CS1,C6-102,50,EE3403,8
2025-12-23,13g00,CS1,C6-102,50,TR3135,42
2025-12-23,13g00,CS1,C6-103,50,EE3403,2
2025-12-23,13g00,CS1,C6-103,50,LA1009,48
2025-12-23,13g00,CS2,H1-101,73,CH4085,6
2025-12-23,13g00,CS2,H1-101,73,IM1015,4
2025-12-23,13g00,CS2,H2-201,82,LA1009,82
2025-12-23,13g00,CS2,H2-206,82,LA1009,82
2025-12-23,13g00,CS2,H2-301,82,LA1009,82
2025-12-23,13g00,CS2,H2-306,82,LA1009,82
2025-12-23,13g00,CS2,H2-401,82,LA1009,82
2025-12-23,13g00,CS2,H2-406,82,LA1009,82
2025-12-23,13g00,CS2,H3-201,75,CH3049,21
2025-12-23,13g00,CS2,H3-201,75,CH3403,20
2025-12-23,13g00,CS2,H3-201,75,IM1015,12
2025-12-23,13g00,CS2,H3-201,75,ME3207,22
2025-12-23,13g00,CS2,H3-301,75,AS3015,24
2025-12-23,13g00,CS2,H3-301,75,EE3133,26
2025-12-23,13g00,CS2,H3-301,75,ME3207,1
2025-12-23,13g00,CS2,H3-301,75,ME4201,24
2025-12-23,13g00,CS2,H3-306,75,AS3015,4
2025-12-23,13g00,CS2,H3-306,75,AS3105,36
2025-12-23,13g00,CS2,H3-306,75,LA1009,35
2025-12-23,13g00,CS2,H3-401,75,CH4085,32
2025-12-23,13g00,CS2,H3-401,75,TR3135,43
2025-12-23,13g00,CS2,H3-406,75,CI4165,54
2025-12-23,13g00,CS2,H3-406,75,ME4201,21
2025-12-23,13g00,CS2,H3-501,75,AS3105,19
2025-12-23,13g00,CS2,H3-501,75,EE3077,56
2025-12-23,13g00,CS2,H3-506,75,LA1009,75
2025-12-23,13g00,CS2,H6-308,76,CH4085,76
2025-12-23,13g00,CS2,H6-811,79,LA1009,79
2025-12-23,15g30,CS1,B4-406,57,ME2151,12
2025-12-23,15g30,CS1,B4-505,63,ME2151,63
2025-12-23,15g30,CS2,H2-201,82,EE2017,82
2025-12-23,15g30,CS2,H2-406,82,EE2017,54
2025-12-23,18g15,CS1,B1-208,44,CI5137,14
2025-12-23,18g15,CS1,B1-208,44,EE5193,25
2025-12-23,18g15,CS1,B1-208,44,GK5025,5
2025-12-23,18g15,CS1,B1-306,44,GK5025,5
2025-12-23,18g15,CS1,B1-306,44,IM5067,4
2025-12-23,18g15,CS1,B1-306,44,TR5067,8
2025-12-23,18g15,CS1,B1-306,44,TR5089,6
2025-12-23,18g15,CS1,B4-406,57,GK5025,57
2025-12-23,18g15,CS1,B4-505,63,GK5025,63
2025-12-23,18g15,CS1,C6-102,50,CI5407,27
2025-12-23,18g15,CS1,C6-102,50,IM5067,23
2025-12-23,18g15,CS1,C6-103,50,CH5603,46
2025-12-23,18g15,CS1,C6-103,50,CI5407,4
2025-12-24,07g00,CS1,B1-208,44,EE1009,44
2025-12-24,07g00,CS1,B1-212,38,ME2179,38
2025-12-24,07g00,CS1,B1-213,38,CO3049,38
2025-12-24,07g00,CS1,B1-305,38,CO1005,38
2025-12-24,07g00,CS1,B1-306,44,CO1005,44
2025-12-24,07g00,CS1,B1-308,38,EE1009,38
2025-12-24,07g00,CS1,B1-311,42,ME2179,42
2025-12-24,07g00,CS1,B10-203,37,CI2135,37
2025-12-24,07g00,CS1,B4-305,42,EE1009,42
2025-12-24,07g00,CS1,B4-306,42,CO1005,42
2025-12-24,07g00,CS1,B4-406,57,CO1005,57
2025-12-24,07g00,CS1,B4-501,42,CH2113,42
2025-12-24,07g00,CS1,B4-502,42,EE1009,42
2025-12-24,07g00,CS1,B4-505,63,CO1005,63
2025-12-24,07g00,CS1,B6-302,32,CO1005,3
2025-12-24,07g00,CS1,B6-302,32,EE1009,4
2025-12-24,07g00,CS1,B6-302,32,EE2409,6
2025-12-24,07g00,CS1,B6-302,32,ME3281,7
2025-12-24,07g00,CS1,B6-303,32,CI2135,12
2025-12-24,07g00,CS1,B6-303,32,CO3049,12
2025-12-24,07g00,CS1,B6-303,32,EE1009,8
2025-12-24,07g00,CS1,B6-304,32,CH2113,19
2025-12-24,07g00,CS1,B6-304,32,CO1005,13
2025-12-24,07g00,CS1,B6-305,32,EE1009,9
2025-12-24,07g00,CS1,B6-305,32,ME2179,23
2025-12-24,07g00,CS1,B6-306,42,CH2113,42
2025-12-24,07g00,CS1,B8-301,35,ME3281,35
2025-12-24,07g00,CS1,B8-303,33,EE2409,33
2025-12-24,07g00,CS1,B8-304,33,CO1005,7
2025-12-24,07g00,CS1,B8-304,33,IM2019,26
2025-12-24,07g00,CS1,C4-301,42,IM2019,42
2025-12-24,07g00,CS1,C4-304,42,IM2019,42
2025-12-24,07g00,CS1,C4-402,42,CH2113,42
2025-12-24,07g00,CS1,C4-403,42,CH2113,42
2025-12-24,07g00,CS1,C4-502,42,CH2113,42
2025-12-24,07g00,CS1,C5-303,42,EE1009,42
2025-12-24,07g00,CS1,C5-401,42,CO1005,42
2025-12-24,07g00,CS1,C5-403,42,EE1009,42
2025-12-24,07g00,CS1,C5-502,42,CH2113,42
2025-12-24,07g00,CS1,C5-503,42,CO1005,42
2025-12-24,07g00,CS1,C6-102,50,CH2113,50
2025-12-24,07g00,CS1,C6-103,50,CO1005,50
2025-12-24,07g00,CS1,C6-401,42,EE1009,42
2025-12-24,07g00,CS1,C6-402,42,ME2179,42
2025-12-24,07g00,CS1,C6-403,42,CO1005,42
2025-12-24,07g00,CS2,H1-101,73,ME3281,73
2025-12-24,07g00,CS2,H1-104,73,CH2113,73
2025-12-24,07g00,CS2,H1-204,68,IM2019,68
2025-12-24,07g00,CS2,H1-307,71,CO1005,71
2025-12-24,07g00,CS2,H1-401,66,CH2113,66
2025-12-24,07g00,CS2,H1-404,66,ME2103,66
2025-12-24,07g00,CS2,H1-405,63,CH2113,63
2025-12-24,07g00,CS2,H2-201,82,EE1009,82
2025-12-24,07g00,CS2,H2-202,62,CO1005,40
2025-12-24,07g00,CS2,H2-202,62,ME2103,22
2025-12-24,07g00,CS2,H2-205,62,CI2135,30
2025-12-24,07g00,CS2,H2-205,62,CO3083,3
2025-12-24,07g00,CS2,H2-205,62,ME2179,29
2025-12-24,07g00,CS2,H2-206,82,EE1009,82
2025-12-24,07g00,CS2,H2-207,71,CI2135,71
2025-12-24,07g00,CS2,H2-301,82,EE1009,82
2025-12-24,07g00,CS2,H2-302,62,CH2113,7
2025-12-24,07g00,CS2,H2-302,62,CO3083,10
2025-12-24,07g00,CS2,H2-302,62,IM2019,13
2025-12-24,07g00,CS2,H2-302,62,IM3095,3
2025-12-24,07g00,CS2,H2-302,62,ME2103,10
2025-12-24,07g00,CS2,H2-306,82,EE1009,82
2025-12-24,07g00,CS2,H2-307,62,CO3083,8
2025-12-24,07g00,CS2,H2-307,62,EE1009,28
2025-12-24,07g00,CS2,H2-307,62,ME2015,26
2025-12-24,07g00,CS2,H2-401,82,EE1009,82
2025-12-24,07g00,CS2,H2-406,82,EE1009,82
2025-12-24,07g00,CS2,H3-201,75,EE1009,75
2025-12-24,07g00,CS2,H3-301,75,CI2135,75
2025-12-24,07g00,CS2,H3-306,75,CO1005,75
2025-12-24,07g00,CS2,H3-401,75,CH2113,75
2025-12-24,07g00,CS2,H3-406,75,EE1009,75
2025-12-24,07g00,CS2,H3-501,75,CO1005,75
2025-12-24,07g00,CS2,H3-506,75,CH2113,75
2025-12-24,07g00,CS2,H3-606,63,IM2019,63
2025-12-24,07g00,CS2,H6-113,68,ME3281,68
2025-12-24,07g00,CS2,H6-201,63,ME3281,63
2025-12-24,07g00,CS2,H6-205,62,CH3421,18
2025-12-24,07g00,CS2,H6-205,62,CO3049,19
2025-12-24,07g00,CS2,H6-205,62,CO3083,7
2025-12-24,07g00,CS2,H6-205,62,ME3281,18
2025-12-24,07g00,CS2,H6-208,62,IM3095,62
2025-12-24,07g00,CS2,H6-211,66,CO1005,66
2025-12-24,07g00,CS2,H6-305,68,CO3049,68
2025-12-24,07g00,CS2,H6-308,76,EE1009,76
2025-12-24,07g00,CS2,H6-311,71,EE1009,71
2025-12-24,07g00,CS2,H6-405,63,CO3049,63
2025-12-24,07g00,CS2,H6-412,65,ME2179,65
2025-12-24,07g00,CS2,H6-802,63,EE1009,63
2025-12-24,07g00,CS2,H6-810,63,CI2135,63
2025-12-24,07g00,CS2,H6-811,79,CO1005,79
2025-12-24,09g30,CS1,B1-208,44,CH3371,9
2025-12-24,09g30,CS1,B1-208,44,EE4455,35
2025-12-24,09g30,CS1,B1-306,44,CH3371,22
2025-12-24,09g30,CS1,B1-306,44,EN3005,3
2025-12-24,09g30,CS1,B1-306,44,TR1005,19
2025-12-24,09g30,CS1,B4-406,57,MT1011,57
2025-12-24,09g30,CS1,B4-505,63,MT1011,63
2025-12-24,09g30,CS1,C4-502,42,EN3005,4
2025-12-24,09g30,CS1,C4-502,42,MA3163,4
2025-12-24,09g30,CS1,C4-502,42,MT1011,7
2025-12-24,09g30,CS1,C6-102,50,MT1011,50
2025-12-24,09g30,CS1,C6-103,50,TR1005,50
2025-12-24,09g30,CS2,H2-201,82,CH3371,13
2025-12-24,09g30,CS2,H2-201,82,TR1005,69
2025-12-24,09g30,CS2,H2-206,82,AS2001,15
2025-12-24,09g30,CS2,H2-206,82,CI3013,15
2025-12-24,09g30,CS2,H2-206,82,EN3005,8
2025-12-24,09g30,CS2,H2-301,82,AS2001,1
2025-12-24,09g30,CS2,H2-301,82,EN3069,20
2025-12-24,09g30,CS2,H2-301,82,IU4019,21
2025-12-24,09g30,CS2,H2-301,82,MA3021,20
2025-12-24,09g30,CS2,H2-301,82,ME3105,20
2025-12-24,09g30,CS2,H2-306,82,AS2001,7
2025-12-24,09g30,CS2,H2-306,82,GE2035,43
2025-12-24,09g30,CS2,H2-306,82,MA4081,32
2025-12-24,09g30,CS2,H2-401,82,CH3371,47
2025-12-24,09g30,CS2,H2-401,82,EN3005,35
2025-12-24,09g30,CS2,H2-406,82,ME2159,51
2025-12-24,09g30,CS2,H2-406,82,ME3105,31
2025-12-24,13g00,CS1,B1-208,44,MT1007,44
2025-12-24,13g00,CS1,B1-306,44,MT1007,44
2025-12-24,13g00,CS1,B1-311,42,MT1007,42
2025-12-24,13g00,CS1,B4-305,42,MT1007,42
2025-12-24,13g00,CS1,B4-306,42,MT1007,42
2025-12-24,13g00,CS1,B4-406,57,MT1007,57
2025-12-24,13g00,CS1,B4-501,42,MT1007,42
2025-12-24,13g00,CS1,B4-502,42,MT1007,42
2025-12-24,13g00,CS1,B4-505,63,MT1007,63
2025-12-24,13g00,CS1,B6-306,42,MT1007,42
2025-12-24,13g00,CS1,C4-301,42,MT1007,42
2025-12-24,13g00,CS1,C4-403,42,ME4625,42
2025-12-24,13g00,CS1,C4-502,42,MT1007,42
2025-12-24,13g00,CS1,C5-303,42,MT1007,42
2025-12-24,13g00,CS1,C5-401,42,MT1007,42
2025-12-24,13g00,CS1,C5-403,42,MT1007,42
2025-12-24,13g00,CS1,C5-502,42,MT1007,42
2025-12-24,13g00,CS1,C5-503,42,MT1007,42
2025-12-24,13g00,CS1,C6-102,50,MT1007,50
2025-12-24,13g00,CS1,C6-103,50,MT1007,50
2025-12-24,13g00,CS1,C6-402,42,EE3031,3
2025-12-24,13g00,CS1,C6-402,42,ME4625,17
2025-12-24,13g00,CS1,C6-403,42,EE3031,19
2025-12-24,13g00,CS1,C6-403,42,MT1007,23
2025-12-24,13g00,CS2,H1-101,73,MT1007,73
2025-12-24,13g00,CS2,H1-104,73,MT1007,73
2025-12-24,13g00,CS2,H1-204,68,MT1007,68
2025-12-24,13g00,CS2,H1-307,71,MT1007,71
2025-12-24,13g00,CS2,H1-401,66,MT1007,66
2025-12-24,13g00,CS2,H1-404,66,MT1007,66
2025-12-24,13g00,CS2,H1-405,63,EE3031,59
2025-12-24,13g00,CS2,H1-405,63,EE3131,4
2025-12-24,13g00,CS2,H2-201,82,MT1007,82
2025-12-24,13g00,CS2,H2-202,62,EE3107,17
2025-12-24,13g00,CS2,H2-202,62,EE3131,45
2025-12-24,13g00,CS2,H2-205,62,EE3107,26
2025-12-24,13g00,CS2,H2-206,82,MT1007,82
2025-12-24,13g00,CS2,H2-207,71,MT1007,71
2025-12-24,13g00,CS2,H2-301,82,MT1007,82
2025-12-24,13g00,CS2,H2-306,82,MT1007,82
2025-12-24,13g00,CS2,H2-401,82,MT1007,82
2025-12-24,13g00,CS2,H2-406,82,MT1007,82
2025-12-24,13g00,CS2,H3-201,75,MT1007,75
2025-12-24,13g00,CS2,H3-301,75,MT1007,75
2025-12-24,13g00,CS2,H3-306,75,MT1007,75
2025-12-24,13g00,CS2,H3-401,75,MT1007,75
2025-12-24,13g00,CS2,H3-406,75,MT1007,75
2025-12-24,13g00,CS2,H3-501,75,MT1007,75
2025-12-24,13g00,CS2,H3-506,75,MT1007,75
2025-12-24,13g00,CS2,H3-606,63,MT1007,63
2025-12-24,13g00,CS2,H6-113,68,MT1007,68
2025-12-24,13g00,CS2,H6-201,63,ME4625,63
2025-12-24,13g00,CS2,H6-208,62,EE3131,8
2025-12-24,13g00,CS2,H6-208,62,ME4625,54
2025-12-24,13g00,CS2,H6-211,66,MT1007,66
2025-12-24,13g00,CS2,H6-305,68,MT1007,68
2025-12-24,13g00,CS2,H6-308,76,MT1007,76
2025-12-24,13g00,CS2,H6-311,71,MT1007,71
2025-12-24,13g00,CS2,H6-405,63,MT1007,63
2025-12-24,13g00,CS2,H6-412,65,MT1007,65
2025-12-24,13g00,CS2,H6-802,63,ME4625,63
2025-12-24,13g00,CS2,H6-810,63,MT1007,63
2025-12-24,13g00,CS2,H6-811,79,MT1007,79
2025-12-24,15g30,CS1,B1-208,44,LA1049,44
2025-12-24,15g30,CS1,B1-306,44,CO2017,42
2025-12-24,15g30,CS1,B1-306,44,LA1049,2
2025-12-24,15g30,CS1,B4-406,57,CO2017,57
2025-12-24,15g30,CS1,B4-505,63,CO2017,63
2025-12-24,15g30,CS1,C4-502,42,LA1049,2
2025-12-24,15g30,CS1,C4-502,42,ME2013,2
2025-12-24,15g30,CS1,C6-102,50,ME2013,50
2025-12-24,15g30,CS1,C6-103,50,LA1049,50
2025-12-24,15g30,CS2,H2-201,82,CO2017,82
2025-12-24,15g30,CS2,H2-401,82,ME2013,62
2025-12-24,15g30,CS2,H2-406,82,CO2017,75
2025-12-24,15g30,CS2,H2-406,82,ME2013,7
2025-12-24,18g15,CS1,B1-208,44,EE5209,44
2025-12-24,18g15,CS1,B1-306,44,CO5115,25
2025-12-24,18g15,CS1,B1-306,44,ME5267,19
2025-12-24,18g15,CS1,B4-406,57,CO5177,57
2025-12-24,18g15,CS1,B4-501,42,CH5311,13
2025-12-24,18g15,CS1,B4-501,42,CO5135,3
2025-12-24,18g15,CS1,B4-501,42,EE5209,4
2025-12-24,18g15,CS1,B4-501,42,IM5093,2
2025-12-24,18g15,CS1,B4-501,42,ME5029,11
2025-12-24,18g15,CS1,B4-501,42,ME5267,5
2025-12-24,18g15,CS1,B4-505,63,CO5115,63
2025-12-24,18g15,CS1,C4-502,42,CI5139,19
2025-12-24,18g15,CS1,C4-502,42,CO5177,20
2025-12-24,18g15,CS1,C4-502,42,IM5093,3
2025-12-24,18g15,CS1,C5-303,42,CH5373,15
2025-12-24,18g15,CS1,C5-303,42,IM5093,12
2025-12-24,18g15,CS1,C5-303,42,IM5121,15
2025-12-24,18g15,CS1,C6-102,50,CO5135,50
2025-12-24,18g15,CS1,C6-103,50,CH5311,50
2025-12-25,07g00,CS1,B1-208,44,CH2021,44
2025-12-25,07g00,CS1,B1-212,38,EE4407,38
2025-12-25,07g00,CS1,B1-213,38,EE2031,4
2025-12-25,07g00,CS1,B1-213,38,TR2005,34
2025-12-25,07g00,CS1,B1-305,38,CO1023,38
2025-12-25,07g00,CS1,B1-306,44,CO1023,44
2025-12-25,07g00,CS1,B1-308,38,EE2011,38
2025-12-25,07g00,CS1,B1-311,42,CO1023,42
2025-12-25,07g00,CS1,B10-203,37,EE2031,26
2025-12-25,07g00,CS1,B10-203,37,IM1007,11
2025-12-25,07g00,CS1,B4-305,42,ME2091,42
2025-12-25,07g00,CS1,B4-306,42,CO1023,42
2025-12-25,07g00,CS1,B4-406,57,CH2021,57
2025-12-25,07g00,CS1,B4-501,42,CH2021,42
2025-12-25,07g00,CS1,B4-502,42,IM1007,42
2025-12-25,07g00,CS1,B4-505,63,CO1023,63
2025-12-25,07g00,CS1,B6-304,32,CO1023,3
2025-12-25,07g00,CS1,B6-304,32,EE2011,4
2025-12-25,07g00,CS1,B6-304,32,EE3065,6
2025-12-25,07g00,CS1,B6-304,32,GE2049,4
2025-12-25,07g00,CS1,B6-305,32,EE3065,2
2025-12-25,07g00,CS1,B6-305,32,EE4407,9
2025-12-25,07g00,CS1,B6-305,32,EN1001,11
2025-12-25,07g00,CS1,B6-305,32,IM1007,10
2025-12-25,07g00,CS1,B6-306,42,CH2021,42
2025-12-25,07g00,CS1,B8-301,35,EE3065,12
2025-12-25,07g00,CS1,B8-301,35,ME2091,23
2025-12-25,07g00,CS1,B8-303,33,CO1023,14
2025-12-25,07g00,CS1,B8-303,33,TR3025,19
2025-12-25,07g00,CS1,B8-304,33,CH2021,14
2025-12-25,07g00,CS1,B8-304,33,IM1007,2
2025-12-25,07g00,CS1,B8-304,33,ME4073,17
2025-12-25,07g00,CS1,C4-301,42,ME2091,42
2025-12-25,07g00,CS1,C4-304,42,ME2091,42
2025-12-25,07g00,CS1,C4-402,42,CH2021,42
2025-12-25,07g00,CS1,C4-403,42,CH2021,42
2025-12-25,07g00,CS1,C4-502,42,CH2021,42
2025-12-25,07g00,CS1,C5-303,42,ME2091,42
2025-12-25,07g00,CS1,C5-401,42,CO1023,42
2025-12-25,07g00,CS1,C5-403,42,IM1007,42
2025-12-25,07g00,CS1,C5-502,42,ME2091,42
2025-12-25,07g00,CS1,C5-503,42,CH2021,42
2025-12-25,07g00,CS1,C6-102,50,CO1023,50
2025-12-25,07g00,CS1,C6-103,50,CO1023,50
2025-12-25,07g00,CS1,C6-401,42,IM1007,42
2025-12-25,07g00,CS1,C6-402,42,EE2011,42
2025-12-25,07g00,CS1,C6-403,42,CO1023,42
2025-12-25,07g00,CS2,H1-101,73,ME2091,73
2025-12-25,07g00,CS2,H1-104,73,EN1001,73
2025-12-25,07g00,CS2,H1-204,68,CI4163,65
2025-12-25,07g00,CS2,H1-204,68,IM1007,3
2025-12-25,07g00,CS2,H1-307,71,EE2011,71
2025-12-25,07g00,CS2,H1-401,66,ME2091,63
2025-12-25,07g00,CS2,H1-401,66,ME4073,3
2025-12-25,07g00,CS2,H1-404,66,GE2049,12
2025-12-25,07g00,CS2,H1-404,66,ME4073,54
2025-12-25,07g00,CS2,H1-405,63,CH2021,9
2025-12-25,07g00,CS2,H1-405,63,CO1023,4
2025-12-25,07g00,CS2,H1-405,63,EE3065,11
2025-12-25,07g00,CS2,H1-405,63,TR3025,4
2025-12-25,07g00,CS2,H2-201,82,ME2091,82
2025-12-25,07g00,CS2,H2-206,82,CO1023,82
2025-12-25,07g00,CS2,H2-207,71,CH2021,71
2025-12-25,07g00,CS2,H2-301,82,CH2021,82
2025-12-25,07g00,CS2,H2-306,82,ME2091,82
2025-12-25,07g00,CS2,H2-401,82,CO1023,82
2025-12-25,07g00,CS2,H2-406,82,CH2021,82
2025-12-25,07g00,CS2,H3-201,75,IM1007,75
2025-12-25,07g00,CS2,H3-301,75,CO1023,75
2025-12-25,07g00,CS2,H3-306,75,EE3065,75
2025-12-25,07g00,CS2,H3-401,75,CH2021,75
2025-12-25,07g00,CS2,H3-406,75,EE2011,75
2025-12-25,07g00,CS2,H3-501,75,ME2091,75
2025-12-25,07g00,CS2,H3-506,75,CO1023,75
2025-12-25,07g00,CS2,H3-606,63,CH3425,20
2025-12-25,07g00,CS2,H3-606,63,CI2045,18
2025-12-25,07g00,CS2,H3-606,63,EE3065,6
2025-12-25,07g00,CS2,H3-606,63,GE2049,19
2025-12-25,07g00,CS2,H6-113,68,ME4063,68
2025-12-25,07g00,CS2,H6-201,63,CH2021,14
2025-12-25,07g00,CS2,H6-201,63,CI4143,25
2025-12-25,07g00,CS2,H6-201,63,ME4605,24
2025-12-25,07g00,CS2,H6-211,66,IM1007,61
2025-12-25,07g00,CS2,H6-211,66,ME4073,5
2025-12-25,07g00,CS2,H6-305,68,CO1023,68
2025-12-25,07g00,CS2,H6-308,76,CH2021,76
2025-12-25,07g00,CS2,H6-311,71,EE3065,71
2025-12-25,07g00,CS2,H6-405,63,EE2011,28
2025-12-25,07g00,CS2,H6-405,63,EN3039,31
2025-12-25,07g00,CS2,H6-405,63,ME4605,4
2025-12-25,07g00,CS2,H6-412,65,EE2011,16
2025-12-25,07g00,CS2,H6-412,65,EN1001,49
2025-12-25,07g00,CS2,H6-802,63,IU3059,35
2025-12-25,07g00,CS2,H6-802,63,TR3025,28
