KEY,DATE,TIME,CAMPUS,TARGET ROOM,EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
17/12/2025_07g00_1,,07g00,CS1,B1-213,38,31,SP1007(31),0.8157894736842105
17/12/2025_07g00_1,,07g00,CS1,B4-405,32,30,CO3037(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B4-403,32,30,EE3069(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B6-303,32,30,PH2005(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B6-304,32,30,PH2005(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B6-305,32,30,PH2005(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B1-301,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B1-302,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B1-303,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B1-305,38,30,SP1007(30),0.7894736842105263
17/12/2025_07g00_1,,07g00,CS1,B1-308,38,30,SP1007(30),0.7894736842105263
17/12/2025_07g00_1,,07g00,CS1,B1-309,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B1-313,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B1-314,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B1-315,30,30,SP1007(30),1.0
17/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,TR4081(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B4-301,32,30,TR4089(30),0.9375
17/12/2025_07g00_1,,07g00,CS1,B4-303,32,29,EE3091(29),0.90625
17/12/2025_07g00_1,,07g00,CS1,B1-203,32,26,SP1007(26),0.8125
17/12/2025_07g00_1,,07g00,CS1,B4-402,32,25,TR4047(25),0.78125
17/12/2025_07g00_1,,07g00,CS1,B6-301,26,22,PH2005(22),0.8461538461538461
17/12/2025_07g00_1,,07g00,CS1,B4-502,42,39,"MA2015(21), EE4451(18)",0.9285714285714286
17/12/2025_07g00_1,,07g00,CS1,B1-210,25,15,EE3043(15),0.6
17/12/2025_07g00_1,,07g00,CS1,B1-211,17,15,IM4019(15),0.8823529411764706
17/12/2025_07g00_1,,07g00,CS1,B4-302,32,29,"TR4089(15), EN3209(14)",0.90625
17/12/2025_07g00_1,,07g00,CS1,B1-310,17,14,ME5005(14),0.8235294117647058
17/12/2025_07g00_2,,07g00,CS2,NTD,300,299,"EE3069(55), SP1007(49), TR4089(46), EN3209(42), CI3241(41), CH3321(40), CI3067(26)",0.9966666666666667
17/12/2025_07g00_2,,07g00,CS2,H6-412,65,61,"SP1007(49), CH3429(12)",0.9384615384615385
17/12/2025_07g00_2,,07g00,CS2,H6-305,68,66,"SP1007(48), IM4019(18)",0.9705882352941176
17/12/2025_07g00_2,,07g00,CS2,H6-311,71,70,"SP1007(48), MA2015(22)",0.9859154929577465
17/12/2025_07g00_2,,07g00,CS2,H2-202,62,57,"CI3241(40), TR3017(17)",0.9193548387096774
17/12/2025_07g00_2,,07g00,CS2,H2-205,62,50,"CI3241(40), MA3011(10)",0.8064516129032258
17/12/2025_07g00_2,,07g00,CS2,H2-401,82,80,"EE3043(40), SP1007(40)",0.975609756097561
17/12/2025_07g00_2,,07g00,CS2,H6-109,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-113,68,40,SP1007(40),0.5882352941176471
17/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,SP1007(40),0.6349206349206349
17/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,SP1007(40),0.6451612903225806
17/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,SP1007(40),0.6451612903225806
17/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,SP1007(40),0.6060606060606061
17/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-213,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-312,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-313,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,SP1007(40),0.6349206349206349
17/12/2025_07g00_2,,07g00,CS2,H6-411,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-413,42,40,SP1007(40),0.9523809523809523
17/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,SP1007(40),0.7142857142857143
17/12/2025_07g00_2,,07g00,CS2,H6-506,55,40,SP1007(40),0.7272727272727273
17/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,SP1007(40),0.7407407407407407
17/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,SP1007(40),0.7272727272727273
17/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,SP1007(40),0.7017543859649122
17/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,SP1007(40),0.6666666666666666
17/12/2025_07g00_2,,07g00,CS2,H6-802,63,40,SP1007(40),0.6349206349206349
17/12/2025_07g00_2,,07g00,CS2,H6-810,63,40,SP1007(40),0.6349206349206349
17/12/2025_07g00_2,,07g00,CS2,H6-811,79,79,"SP1007(40), TR4089(39)",1.0
17/12/2025_07g00_2,,07g00,CS2,H2-406,82,80,"TR3017(40), TR4089(40)",0.975609756097561
17/12/2025_07g00_2,,07g00,CS2,H2-307,62,40,TR4089(40),0.6451612903225806
17/12/2025_07g00_2,,07g00,CS2,H1-101,73,72,"SP1007(39), ME3171(33)",0.9863013698630136
17/12/2025_07g00_2,,07g00,CS2,H1-103,47,39,SP1007(39),0.8297872340425532
17/12/2025_07g00_2,,07g00,CS2,H1-104,73,68,"SP1007(39), MA4087(29)",0.9315068493150684
17/12/2025_07g00_2,,07g00,CS2,H6-310,42,39,SP1007(39),0.9285714285714286
17/12/2025_07g00_2,,07g00,CS2,H6-414,42,39,SP1007(39),0.9285714285714286
17/12/2025_07g00_2,,07g00,CS2,H6-415,42,39,SP1007(39),0.9285714285714286
17/12/2025_07g00_2,,07g00,CS2,H1-307,71,71,"IU2011(36), EE3043(35)",1.0
17/12/2025_13g00_1,,13g00,CS1,B5-GD,130,124,"CO2003(44), CH2013(42), EE2417(38)",0.9538461538461539
17/12/2025_13g00_1,,13g00,CS1,B1-306,44,39,CO2003(39),0.8863636363636364
17/12/2025_13g00_1,,13g00,CS1,C6-401,42,38,ME2123(38),0.9047619047619048
17/12/2025_13g00_1,,13g00,CS1,C5-303,42,37,CI2095(37),0.8809523809523809
17/12/2025_13g00_1,,13g00,CS1,B10-203,37,36,CO3027(36),0.972972972972973
17/12/2025_13g00_1,,13g00,CS1,B4-502,42,36,EE2417(36),0.8571428571428571
17/12/2025_13g00_1,,13g00,CS1,B4-505,63,62,"CO1003(35), EE2417(27)",0.9841269841269841
17/12/2025_13g00_1,,13g00,CS1,B4-305,42,35,CH2013(35),0.8333333333333334
17/12/2025_13g00_1,,13g00,CS1,B4-306,42,34,CH2013(34),0.8095238095238095
17/12/2025_13g00_1,,13g00,CS1,B8-301,35,31,CI2095(31),0.8857142857142857
17/12/2025_13g00_1,,13g00,CS1,B4-301,32,30,CO1003(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B4-302,32,30,CO1003(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B8-303,33,30,CO1003(30),0.9090909090909091
17/12/2025_13g00_1,,13g00,CS1,B1-213,38,30,CO2003(30),0.7894736842105263
17/12/2025_13g00_1,,13g00,CS1,B1-305,38,30,CO2003(30),0.7894736842105263
17/12/2025_13g00_1,,13g00,CS1,B1-308,38,30,CO2003(30),0.7894736842105263
17/12/2025_13g00_1,,13g00,CS1,B1-309,30,30,CO2003(30),1.0
17/12/2025_13g00_1,,13g00,CS1,B1-311,42,41,"CO2003(30), CH2013(11)",0.9761904761904762
17/12/2025_13g00_1,,13g00,CS1,B1-313,30,30,CO2003(30),1.0
17/12/2025_13g00_1,,13g00,CS1,B1-314,30,30,CO2003(30),1.0
17/12/2025_13g00_1,,13g00,CS1,B4-401,32,30,CH2013(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B4-402,32,30,CH2013(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B4-403,32,30,CH2013(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B6-302,32,30,EE2417(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B6-303,32,30,EE2417(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B6-304,32,30,EE2417(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B6-305,32,30,EE2417(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,B9-201,32,30,IM3087(30),0.9375
17/12/2025_13g00_1,,13g00,CS1,C6-402,42,30,ME2123(30),0.7142857142857143
17/12/2025_13g00_1,,13g00,CS1,B4-501,42,29,CO1003(29),0.6904761904761905
17/12/2025_13g00_1,,13g00,CS1,B4-405,32,29,CH2013(29),0.90625
17/12/2025_13g00_1,,13g00,CS1,C6-403,42,29,TR3143(29),0.6904761904761905
17/12/2025_13g00_1,,13g00,CS1,B9-202,28,27,IM3087(27),0.9642857142857143
17/12/2025_13g00_1,,13g00,CS1,C5-302,26,26,CI2095(26),1.0
17/12/2025_13g00_1,,13g00,CS1,C6-102,50,48,"CI1003(24), CO1003(24)",0.96
17/12/2025_13g00_1,,13g00,CS1,B1-206,25,24,CO2003(24),0.96
17/12/2025_13g00_1,,13g00,CS1,B1-210,25,24,CO2003(24),0.96
17/12/2025_13g00_1,,13g00,CS1,B1-214,25,24,CO2003(24),0.96
17/12/2025_13g00_1,,13g00,CS1,B1-215,25,21,ME3011(21),0.84
17/12/2025_13g00_2,,13g00,CS2,NTD,300,297,"ME3011(53), EE1007(48), CI2095(47), CO2003(44), IM3087(43), CO3027(41), EE3167(21)",0.99
17/12/2025_13g00_2,,13g00,CS2,H6-305,68,67,"CO2003(42), TR3143(25)",0.9852941176470589
17/12/2025_13g00_2,,13g00,CS2,H6-311,71,71,"CO2003(42), EE3075(29)",1.0
17/12/2025_13g00_2,,13g00,CS2,H6-412,65,53,"CO2003(42), CI1003(11)",0.8153846153846154
17/12/2025_13g00_2,,13g00,CS2,H6-405,63,41,CO2003(41),0.6507936507936508
17/12/2025_13g00_2,,13g00,CS2,H6-110,42,40,CI2095(40),0.9523809523809523
17/12/2025_13g00_2,,13g00,CS2,H6-201,63,40,CI2095(40),0.6349206349206349
17/12/2025_13g00_2,,13g00,CS2,H6-205,62,40,CI2095(40),0.6451612903225806
17/12/2025_13g00_2,,13g00,CS2,H6-208,62,40,CI2095(40),0.6451612903225806
17/12/2025_13g00_2,,13g00,CS2,H6-211,66,40,CI2095(40),0.6060606060606061
17/12/2025_13g00_2,,13g00,CS2,H3-201,75,75,"CO1003(40), CI1003(35)",1.0
17/12/2025_13g00_2,,13g00,CS2,H3-205,56,40,CO1003(40),0.7142857142857143
17/12/2025_13g00_2,,13g00,CS2,H3-301,75,75,"CO1003(40), CI1003(35)",1.0
17/12/2025_13g00_2,,13g00,CS2,H3-303,46,40,CO1003(40),0.8695652173913043
17/12/2025_13g00_2,,13g00,CS2,H3-304,46,40,CO1003(40),0.8695652173913043
17/12/2025_13g00_2,,13g00,CS2,H3-401,75,74,"CO1003(40), CH2013(34)",0.9866666666666667
17/12/2025_13g00_2,,13g00,CS2,H3-406,75,70,"CO1003(40), CH2013(30)",0.9333333333333333
17/12/2025_13g00_2,,13g00,CS2,H6-214,42,40,CO2003(40),0.9523809523809523
17/12/2025_13g00_2,,13g00,CS2,H6-310,42,40,CO2003(40),0.9523809523809523
17/12/2025_13g00_2,,13g00,CS2,H6-312,42,40,CO2003(40),0.9523809523809523
17/12/2025_13g00_2,,13g00,CS2,H6-414,42,40,CO2003(40),0.9523809523809523
17/12/2025_13g00_2,,13g00,CS2,H6-415,42,40,CO2003(40),0.9523809523809523
17/12/2025_13g00_2,,13g00,CS2,H2-202,62,40,CO3027(40),0.6451612903225806
17/12/2025_13g00_2,,13g00,CS2,H2-205,62,40,CO3027(40),0.6451612903225806
17/12/2025_13g00_2,,13g00,CS2,H2-401,82,80,"CH2013(40), EE3075(40)",0.975609756097561
17/12/2025_13g00_2,,13g00,CS2,H2-403,49,40,CH2013(40),0.8163265306122449
17/12/2025_13g00_2,,13g00,CS2,H2-406,82,80,"CH2013(40), EE3167(40)",0.975609756097561
17/12/2025_13g00_2,,13g00,CS2,H6-504,56,40,IM3087(40),0.7142857142857143
17/12/2025_13g00_2,,13g00,CS2,H6-506,55,40,IM3087(40),0.7272727272727273
17/12/2025_13g00_2,,13g00,CS2,H6-514,57,40,IM3087(40),0.7017543859649122
17/12/2025_13g00_2,,13g00,CS2,H3-501,75,68,"ME2123(40), IM3087(28)",0.9066666666666666
17/12/2025_13g00_2,,13g00,CS2,H3-506,75,40,ME2123(40),0.5333333333333333
17/12/2025_13g00_2,,13g00,CS2,H2-306,82,79,"TR3143(40), CI2095(39)",0.9634146341463414
17/12/2025_13g00_2,,13g00,CS2,H6-112,42,39,CI2095(39),0.9285714285714286
17/12/2025_13g00_2,,13g00,CS2,H6-206,42,39,CI2095(39),0.9285714285714286
17/12/2025_13g00_2,,13g00,CS2,H6-212,42,39,CI2095(39),0.9285714285714286
17/12/2025_13g00_2,,13g00,CS2,H3-403,46,39,CO1003(39),0.8478260869565217
17/12/2025_13g00_2,,13g00,CS2,H3-404,46,39,CO1003(39),0.8478260869565217
17/12/2025_13g00_2,,13g00,CS2,H2-404,49,39,CH2013(39),0.7959183673469388
17/12/2025_13g00_2,,13g00,CS2,H1-102,49,39,EE1007(39),0.7959183673469388
17/12/2025_13g00_2,,13g00,CS2,H3-503,46,39,ME2123(39),0.8478260869565217
17/12/2025_13g00_2,,13g00,CS2,H2-301,82,77,"TR3143(39), IM3087(38)",0.9390243902439024
17/12/2025_13g00_2,,13g00,CS2,H2-302,62,38,TR3143(38),0.6129032258064516
17/12/2025_13g00_2,,13g00,CS2,H6-213,42,37,CI2095(37),0.8809523809523809
17/12/2025_13g00_2,,13g00,CS2,H3-504,46,37,ME2123(37),0.8043478260869565
17/12/2025_13g00_2,,13g00,CS2,H2-304,49,37,TR3143(37),0.7551020408163265
17/12/2025_15g30_1,,15g30,CS1,B5-GD,130,35,CH2045(35),0.2692307692307692
17/12/2025_15g30_2,,15g30,CS2,NTD,300,48,CH2045(48),0.16
18/12/2025_07g00_1,,07g00,CS1,B5-GD,130,129,"SP1039(44), ME1021(29), MA5023(22), CI4193(16), EE5015(14), LA1027(4)",0.9923076923076923
18/12/2025_07g00_1,,07g00,CS1,B4-406,57,37,SP1039(37),0.6491228070175439
18/12/2025_07g00_1,,07g00,CS1,B4-305,42,34,SP1039(34),0.8095238095238095
18/12/2025_07g00_1,,07g00,CS1,B4-306,42,33,SP1039(33),0.7857142857142857
18/12/2025_07g00_1,,07g00,CS1,B4-301,32,30,SP1039(30),0.9375
18/12/2025_07g00_1,,07g00,CS1,B4-302,32,30,SP1039(30),0.9375
18/12/2025_07g00_1,,07g00,CS1,B4-303,32,30,SP1039(30),0.9375
18/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,SP1039(30),0.9375
18/12/2025_07g00_1,,07g00,CS1,B4-402,32,30,SP1039(30),0.9375
18/12/2025_07g00_1,,07g00,CS1,B4-405,32,30,SP1039(30),0.9375
18/12/2025_07g00_1,,07g00,CS1,B4-501,42,30,SP1039(30),0.7142857142857143
18/12/2025_07g00_1,,07g00,CS1,B4-502,42,30,SP1039(30),0.7142857142857143
18/12/2025_07g00_1,,07g00,CS1,B4-403,32,29,SP1039(29),0.90625
18/12/2025_07g00_1,,07g00,CS1,B4-504,32,29,SP1039(29),0.90625
18/12/2025_07g00_1,,07g00,CS1,B1-210,25,20,SP1039(20),0.8
18/12/2025_07g00_1,,07g00,CS1,B1-214,25,18,SP1039(18),0.72
18/12/2025_07g00_1,,07g00,CS1,B1-215,25,16,SP1039(16),0.64
18/12/2025_07g00_2,,07g00,CS2,NTD,300,268,"SP1039(48), ME2059(45), CI2159(43), GE1027(40), IM3035(40), IU4021(30), ME4083(22)",0.8933333333333333
18/12/2025_07g00_2,,07g00,CS2,H2-302,62,61,"CI2159(40), GE1027(21)",0.9838709677419355
18/12/2025_07g00_2,,07g00,CS2,H2-206,82,80,"GE1027(40), SP1039(40)",0.975609756097561
18/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-113,68,61,"SP1039(40), IM3035(21)",0.8970588235294118
18/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,SP1039(40),0.6349206349206349
18/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,SP1039(40),0.6451612903225806
18/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,SP1039(40),0.6451612903225806
18/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,SP1039(40),0.6060606060606061
18/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-213,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-305,68,40,SP1039(40),0.5882352941176471
18/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,SP1039(40),0.9523809523809523
18/12/2025_07g00_2,,07g00,CS2,H6-308,76,40,SP1039(40),0.5263157894736842
18/12/2025_07g00_2,,07g00,CS2,H6-311,71,40,SP1039(40),0.5633802816901409
18/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,SP1039(40),0.6349206349206349
18/12/2025_07g00_2,,07g00,CS2,H6-412,65,40,SP1039(40),0.6153846153846154
18/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,SP1039(40),0.7142857142857143
18/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,SP1039(40),0.7272727272727273
18/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,SP1039(40),0.7017543859649122
18/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,SP1039(40),0.6666666666666666
18/12/2025_07g00_2,,07g00,CS2,H6-810,63,40,SP1039(40),0.6349206349206349
18/12/2025_07g00_2,,07g00,CS2,H6-811,79,40,SP1039(40),0.5063291139240507
18/12/2025_07g00_2,,07g00,CS2,H6-210,42,39,SP1039(39),0.9285714285714286
18/12/2025_07g00_2,,07g00,CS2,H6-310,42,39,SP1039(39),0.9285714285714286
18/12/2025_07g00_2,,07g00,CS2,H6-312,42,39,SP1039(39),0.9285714285714286
18/12/2025_07g00_2,,07g00,CS2,H6-313,42,39,SP1039(39),0.9285714285714286
18/12/2025_07g00_2,,07g00,CS2,H6-506,55,39,SP1039(39),0.7090909090909091
18/12/2025_07g00_2,,07g00,CS2,H6-510,54,39,SP1039(39),0.7222222222222222
18/12/2025_07g00_2,,07g00,CS2,H6-411,42,38,SP1039(38),0.9047619047619048
18/12/2025_07g00_2,,07g00,CS2,H6-413,42,36,SP1039(36),0.8571428571428571
18/12/2025_09g30_1,,09g30,CS1,B5-GD,130,39,"IM1033(38), LA3019(1)",0.3
18/12/2025_09g30_1,,09g30,CS1,B4-402,32,30,IM1033(30),0.9375
18/12/2025_09g30_1,,09g30,CS1,B4-403,32,30,IM1033(30),0.9375
18/12/2025_09g30_1,,09g30,CS1,B4-405,32,30,IM1033(30),0.9375
18/12/2025_09g30_2,,09g30,CS2,NTD,300,85,"IM1033(45), PH1005(40)",0.2833333333333333
18/12/2025_09g30_2,,09g30,CS2,H6-208,62,44,IM1033(44),0.7096774193548387
18/12/2025_09g30_2,,09g30,CS2,H6-206,42,40,IM1033(40),0.9523809523809523
18/12/2025_09g30_2,,09g30,CS2,H6-210,42,40,IM1033(40),0.9523809523809523
18/12/2025_09g30_2,,09g30,CS2,H6-110,42,36,PH1005(36),0.8571428571428571
18/12/2025_09g30_2,,09g30,CS2,H6-112,42,19,PH1005(19),0.4523809523809524
18/12/2025_13g00_1,,13g00,CS1,B5-GD,130,130,"EE2033(44), CO2007(43), EE2401(43)",1.0
18/12/2025_13g00_1,,13g00,CS1,B1-306,44,42,CO2007(42),0.9545454545454546
18/12/2025_13g00_1,,13g00,CS1,B1-311,42,42,CO2007(42),1.0
18/12/2025_13g00_1,,13g00,CS1,C6-401,42,40,TR1003(40),0.9523809523809523
18/12/2025_13g00_1,,13g00,CS1,B4-502,42,38,CI1007(38),0.9047619047619048
18/12/2025_13g00_1,,13g00,CS1,B1-212,38,32,CO2007(32),0.8421052631578947
18/12/2025_13g00_1,,13g00,CS1,B6-306,42,32,EE2401(32),0.7619047619047619
18/12/2025_13g00_1,,13g00,CS1,B4-501,42,30,CI1007(30),0.7142857142857143
18/12/2025_13g00_1,,13g00,CS1,B1-213,38,30,CO2007(30),0.7894736842105263
18/12/2025_13g00_1,,13g00,CS1,B1-302,30,30,CO2007(30),1.0
18/12/2025_13g00_1,,13g00,CS1,B1-303,30,30,CO2007(30),1.0
18/12/2025_13g00_1,,13g00,CS1,B1-305,38,30,CO2007(30),0.7894736842105263
18/12/2025_13g00_1,,13g00,CS1,B1-308,38,30,CO2007(30),0.7894736842105263
18/12/2025_13g00_1,,13g00,CS1,B1-309,30,30,CO2007(30),1.0
18/12/2025_13g00_1,,13g00,CS1,B1-313,30,30,CO2007(30),1.0
18/12/2025_13g00_1,,13g00,CS1,B1-314,30,30,CO2007(30),1.0
18/12/2025_13g00_1,,13g00,CS1,B1-315,30,30,CO2007(30),1.0
18/12/2025_13g00_1,,13g00,CS1,B4-305,42,30,EE2033(30),0.7142857142857143
18/12/2025_13g00_1,,13g00,CS1,B4-306,42,30,EE2033(30),0.7142857142857143
18/12/2025_13g00_1,,13g00,CS1,B4-401,32,30,EE2033(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B4-402,32,30,EE2033(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B4-403,32,30,EE2033(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B4-405,32,30,EE2033(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B4-504,32,30,EE2401(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B6-302,32,30,EE2401(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B6-303,32,30,EE2401(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B6-304,32,30,EE2401(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B6-305,32,30,EE2401(30),0.9375
18/12/2025_13g00_1,,13g00,CS1,B8-301,35,30,ME4021(30),0.8571428571428571
18/12/2025_13g00_1,,13g00,CS1,C6-402,42,30,TR1003(30),0.7142857142857143
18/12/2025_13g00_1,,13g00,CS1,B4-303,32,27,EE2033(27),0.84375
18/12/2025_13g00_1,,13g00,CS1,B1-203,32,27,ME3009(27),0.84375
18/12/2025_13g00_1,,13g00,CS1,B4-302,32,26,EE2033(26),0.8125
18/12/2025_13g00_1,,13g00,CS1,B6-301,26,22,AS2059(22),0.8461538461538461
18/12/2025_13g00_1,,13g00,CS1,B4-301,32,21,CI1007(21),0.65625
18/12/2025_13g00_1,,13g00,CS1,B1-210,25,21,CH3327(21),0.84
18/12/2025_13g00_1,,13g00,CS1,B1-201,21,21,ME3009(21),1.0
18/12/2025_13g00_1,,13g00,CS1,B1-215,25,20,CO3137(20),0.8
18/12/2025_13g00_1,,13g00,CS1,B1-202,21,19,ME3009(19),0.9047619047619048
18/12/2025_13g00_1,,13g00,CS1,B8-302,21,19,ME4021(19),0.9047619047619048
18/12/2025_13g00_2,,13g00,CS2,NTD,300,297,"TR1003(55), ME4021(45), AS2059(41), CI1007(41), CO2007(40), EE2033(40), CI1003(35)",0.99
18/12/2025_13g00_2,,13g00,CS2,H6-802,63,53,"CI1007(41), CH3327(12)",0.8412698412698413
18/12/2025_13g00_2,,13g00,CS2,H6-412,65,40,CI1007(40),0.6153846153846154
18/12/2025_13g00_2,,13g00,CS2,H6-504,56,40,CI1007(40),0.7142857142857143
18/12/2025_13g00_2,,13g00,CS2,H6-506,55,40,CI1007(40),0.7272727272727273
18/12/2025_13g00_2,,13g00,CS2,H6-514,57,40,CI1007(40),0.7017543859649122
18/12/2025_13g00_2,,13g00,CS2,H6-516,60,40,CI1007(40),0.6666666666666666
18/12/2025_13g00_2,,13g00,CS2,H6-810,63,40,CI1007(40),0.6349206349206349
18/12/2025_13g00_2,,13g00,CS2,H3-303,46,40,CO2007(40),0.8695652173913043
18/12/2025_13g00_2,,13g00,CS2,H3-306,75,75,"CO2007(40), CI1003(35)",1.0
18/12/2025_13g00_2,,13g00,CS2,H3-401,75,75,"CO2007(40), CI1003(35)",1.0
18/12/2025_13g00_2,,13g00,CS2,H3-403,46,40,CO2007(40),0.8695652173913043
18/12/2025_13g00_2,,13g00,CS2,H3-406,75,74,"CO2007(40), CI1007(34)",0.9866666666666667
18/12/2025_13g00_2,,13g00,CS2,H3-501,75,74,"CO2007(40), CI1007(34)",0.9866666666666667
18/12/2025_13g00_2,,13g00,CS2,H6-110,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-112,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-113,68,67,"EE2033(40), CO3137(27)",0.9852941176470589
18/12/2025_13g00_2,,13g00,CS2,H6-201,63,62,"EE2033(40), CI1007(22)",0.9841269841269841
18/12/2025_13g00_2,,13g00,CS2,H6-205,62,40,EE2033(40),0.6451612903225806
18/12/2025_13g00_2,,13g00,CS2,H6-206,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-208,62,40,EE2033(40),0.6451612903225806
18/12/2025_13g00_2,,13g00,CS2,H6-210,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-211,66,40,EE2033(40),0.6060606060606061
18/12/2025_13g00_2,,13g00,CS2,H6-212,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-213,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-214,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-305,68,40,EE2033(40),0.5882352941176471
18/12/2025_13g00_2,,13g00,CS2,H6-306,42,40,EE2033(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-311,71,40,EE2033(40),0.5633802816901409
18/12/2025_13g00_2,,13g00,CS2,H6-414,42,40,ME3009(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H6-415,42,40,ME3009(40),0.9523809523809523
18/12/2025_13g00_2,,13g00,CS2,H2-207,71,71,"ME4021(40), EE2033(31)",1.0
18/12/2025_13g00_2,,13g00,CS2,H2-304,49,40,TR1003(40),0.8163265306122449
18/12/2025_13g00_2,,13g00,CS2,H2-307,62,40,TR1003(40),0.6451612903225806
