DATE_ONLY,TIME,CAMPUS,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL_STUDENTS,COURSES MERGED,UTILIZATION
2025-12-24,07g00,CS2,H3-201,75,75,CI2135(75),1.0
2025-12-24,07g00,CS2,H3-301,75,75,EE1009(75),1.0
2025-12-24,07g00,CS2,H3-306,75,75,CH2113(75),1.0
2025-12-24,07g00,CS2,H3-401,75,75,ME3281(75),1.0
2025-12-24,07g00,CS2,H3-406,75,75,ME3281(75),1.0
2025-12-24,07g00,CS2,H3-501,75,75,CO1005(75),1.0
2025-12-24,07g00,CS2,H3-506,75,75,CO3049(75),1.0
2025-12-24,07g00,CS2,H1-101,73,73,IM2019(73),1.0
2025-12-24,07g00,CS2,H1-104,73,73,CH2113(73),1.0
2025-12-24,07g00,CS2,H1-307,71,71,ME2103(71),1.0
2025-12-24,07g00,CS2,H2-207,71,71,ME2179(71),1.0
2025-12-24,07g00,CS2,H6-311,71,71,EE1009(71),1.0
2025-12-24,07g00,CS2,H1-204,68,68,CO1005(68),1.0
2025-12-24,07g00,CS2,H6-113,68,68,CI2135(68),1.0
2025-12-24,07g00,CS2,H6-305,68,68,CO3049(68),1.0
2025-12-24,07g00,CS2,H1-401,66,66,ME3281(66),1.0
2025-12-24,07g00,CS2,H1-404,66,66,IM2019(66),1.0
2025-12-24,07g00,CS2,H6-211,66,66,"IM3095(65), CH2113(1)",1.0
2025-12-24,07g00,CS2,H6-412,65,65,"CH2113(46), CO3083(19)",1.0
2025-12-24,07g00,CS2,H6-201,63,63,"ME2103(27), ME2015(26), ME2179(10)",1.0
2025-12-24,07g00,CS2,H6-810,63,63,"CI2135(20), CO1005(20), EE1009(20), CH3421(3)",1.0
2025-12-24,07g00,CS2,H6-802,63,55,"CH3421(15), ME2179(13), CO3083(9), CO3049(7), ME3281(6), IM2019(5)",0.873015873015873
2025-12-24,09g30,CS1,B5-GD,130,130,MT1011(130),1.0
2025-12-24,09g30,CS1,B4-505,63,63,TR1005(63),1.0
2025-12-24,09g30,CS1,B4-406,57,57,"MT1011(47), EE4455(10)",1.0
2025-12-24,09g30,CS1,C6-103,50,50,"CH3371(31), EE4455(19)",1.0
2025-12-24,09g30,CS1,C6-102,50,23,"EN3005(7), EE4455(6), TR1005(6), MA3163(4)",0.46
2025-12-24,09g30,CS2,NTD,300,300,"TR1005(69), CH3371(60), ME2159(51), ME3105(51), EN3005(43), GE2035(26)",1.0
2025-12-24,09g30,CS2,H6-GD,250,148,"MA4081(32), AS2001(23), IU4019(21), EN3069(20), MA3021(20), GE2035(17), CI3013(15)",0.592
2025-12-24,13g00,CS1,B5-GD,130,130,MT1007(130),1.0
2025-12-24,13g00,CS1,B4-505,63,63,MT1007(63),1.0
2025-12-24,13g00,CS1,B4-406,57,57,MT1007(57),1.0
2025-12-24,13g00,CS1,C6-102,50,50,MT1007(50),1.0
2025-12-24,13g00,CS1,C6-103,50,50,MT1007(50),1.0
2025-12-24,13g00,CS1,B1-208,44,44,MT1007(44),1.0
2025-12-24,13g00,CS1,B1-306,44,44,MT1007(44),1.0
2025-12-24,13g00,CS1,B1-311,42,42,ME4625(42),1.0
2025-12-24,13g00,CS1,B4-305,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,B4-306,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,B4-501,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,B4-502,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,B6-306,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,C4-301,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,C4-304,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,C4-402,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,C4-403,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,C4-502,42,42,MT1007(42),1.0
2025-12-24,13g00,CS1,C5-303,42,42,"EE3031(22), MT1007(19), ME4625(1)",1.0
2025-12-24,13g00,CS1,C5-401,42,16,ME4625(16),0.38095238095238093
2025-12-24,13g00,CS2,NTD,300,300,MT1007(300),1.0
2025-12-24,13g00,CS2,H6-GD,250,250,MT1007(250),1.0
2025-12-24,13g00,CS2,H2-201,82,82,MT1007(82),1.0
2025-12-24,13g00,CS2,H2-206,82,82,MT1007(82),1.0
2025-12-24,13g00,CS2,H2-301,82,82,MT1007(82),1.0
2025-12-24,13g00,CS2,H2-306,82,82,MT1007(82),1.0
2025-12-24,13g00,CS2,H2-401,82,82,MT1007(82),1.0
2025-12-24,13g00,CS2,H2-406,82,82,MT1007(82),1.0
2025-12-24,13g00,CS2,H6-811,79,79,MT1007(79),1.0
2025-12-24,13g00,CS2,H6-308,76,76,MT1007(76),1.0
2025-12-24,13g00,CS2,H3-201,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H3-301,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H3-306,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H3-401,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H3-406,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H3-501,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H3-506,75,75,MT1007(75),1.0
2025-12-24,13g00,CS2,H1-101,73,73,MT1007(73),1.0
2025-12-24,13g00,CS2,H1-104,73,73,MT1007(73),1.0
2025-12-24,13g00,CS2,H1-307,71,71,MT1007(71),1.0
2025-12-24,13g00,CS2,H2-207,71,71,MT1007(71),1.0
2025-12-24,13g00,CS2,H6-311,71,71,ME4625(71),1.0
2025-12-24,13g00,CS2,H1-204,68,68,ME4625(68),1.0
2025-12-24,13g00,CS2,H6-113,68,68,MT1007(68),1.0
2025-12-24,13g00,CS2,H6-305,68,68,MT1007(68),1.0
2025-12-24,13g00,CS2,H1-401,66,66,"EE3031(59), EE3131(7)",1.0
2025-12-24,13g00,CS2,H1-404,66,66,"EE3131(50), EE3107(16)",1.0
2025-12-24,13g00,CS2,H6-211,66,66,"ME4625(41), MT1007(25)",1.0
2025-12-24,13g00,CS2,H6-412,65,43,"EE3107(27), MT1007(16)",0.6615384615384615
2025-12-24,15g30,CS1,B5-GD,130,130,CO2017(130),1.0
2025-12-24,15g30,CS1,B4-505,63,63,LA1049(63),1.0
2025-12-24,15g30,CS1,B4-406,57,57,"ME2013(52), LA1049(5)",1.0
2025-12-24,15g30,CS1,C6-103,50,50,"CO2017(32), LA1049(18)",1.0
2025-12-24,15g30,CS1,C6-102,50,12,LA1049(12),0.24
2025-12-24,15g30,CS2,NTD,300,226,"CO2017(157), ME2013(69)",0.7533333333333333
2025-12-24,18g15,CS1,B5-GD,130,130,"CO5115(88), CO5177(42)",1.0
2025-12-24,18g15,CS1,B4-505,63,63,CH5311(63),1.0
2025-12-24,18g15,CS1,B4-406,57,57,"CO5135(53), EE5209(4)",1.0
2025-12-24,18g15,CS1,C6-102,50,50,"CO5177(29), ME5267(21)",1.0
2025-12-24,18g15,CS1,C6-103,50,50,"EE5209(44), CO5177(6)",1.0
2025-12-24,18g15,CS1,B1-208,44,44,"CI5139(19), IM5093(17), CH5373(8)",1.0
2025-12-24,18g15,CS1,B1-306,44,36,"IM5121(15), ME5029(11), CH5373(7), ME5267(3)",0.8181818181818182
2025-12-25,07g00,CS1,B5-GD,130,130,CO1023(130),1.0
2025-12-25,07g00,CS1,B4-505,63,63,CH2021(63),1.0
2025-12-25,07g00,CS1,B4-406,57,57,CH2021(57),1.0
2025-12-25,07g00,CS1,C6-102,50,50,CO1023(50),1.0
2025-12-25,07g00,CS1,C6-103,50,50,CO1023(50),1.0
2025-12-25,07g00,CS1,B1-208,44,44,CH2021(44),1.0
2025-12-25,07g00,CS1,B1-306,44,44,ME2091(44),1.0
2025-12-25,07g00,CS1,B1-311,42,42,ME2091(42),1.0
2025-12-25,07g00,CS1,B4-305,42,42,CO1023(42),1.0
2025-12-25,07g00,CS1,B4-306,42,42,IM1007(42),1.0
2025-12-25,07g00,CS1,B4-501,42,42,CO1023(42),1.0
2025-12-25,07g00,CS1,B4-502,42,42,CH2021(42),1.0
2025-12-25,07g00,CS1,B6-306,42,42,ME2091(42),1.0
2025-12-25,07g00,CS1,C4-301,42,42,IM1007(42),1.0
2025-12-25,07g00,CS1,C4-304,42,42,ME2091(42),1.0
2025-12-25,07g00,CS1,C4-402,42,42,CH2021(42),1.0
2025-12-25,07g00,CS1,C4-403,42,42,CO1023(42),1.0
2025-12-25,07g00,CS1,C4-502,42,42,CH2021(42),1.0
2025-12-25,07g00,CS1,C5-303,42,42,EE2011(42),1.0
2025-12-25,07g00,CS1,C5-401,42,42,CH2021(42),1.0
2025-12-25,07g00,CS1,C5-403,42,42,CO1023(42),1.0
2025-12-25,07g00,CS1,C5-502,42,42,IM1007(42),1.0
2025-12-25,07g00,CS1,C5-503,42,42,"CH2021(35), TR2005(7)",1.0
2025-12-25,07g00,CS1,C6-401,42,42,EE2011(42),1.0
2025-12-25,07g00,CS1,C6-402,42,42,EE4407(42),1.0
2025-12-25,07g00,CS1,C6-403,42,42,ME2091(42),1.0
2025-12-25,07g00,CS1,B1-212,38,38,"CO1023(32), EE2031(6)",1.0
2025-12-25,07g00,CS1,B1-213,38,38,"EE3065(20), TR3025(18)",1.0
2025-12-25,07g00,CS1,B1-305,38,38,"TR2005(27), EE2031(11)",1.0
2025-12-25,07g00,CS1,B1-308,38,38,"IM1007(23), ME2091(15)",1.0
2025-12-25,07g00,CS1,B10-203,37,37,"ME4073(17), EE2031(13), EN1001(7)",1.0
2025-12-25,07g00,CS1,B8-301,35,20,"ME2091(6), EE4407(5), EN1001(4), GE2049(4), TR3025(1)",0.5714285714285714
2025-12-25,07g00,CS2,NTD,300,300,ME2091(300),1.0
2025-12-25,07g00,CS2,H6-GD,250,250,CH2021(250),1.0
2025-12-25,07g00,CS2,H2-201,82,82,CO1023(82),1.0
2025-12-25,07g00,CS2,H2-206,82,82,CH2021(82),1.0
2025-12-25,07g00,CS2,H2-301,82,82,CO1023(82),1.0
2025-12-25,07g00,CS2,H2-306,82,82,CO1023(82),1.0
2025-12-25,07g00,CS2,H2-401,82,82,EE2011(82),1.0
2025-12-25,07g00,CS2,H2-406,82,82,EE3065(82),1.0
2025-12-25,07g00,CS2,H6-811,79,79,ME2091(79),1.0
2025-12-25,07g00,CS2,H6-308,76,76,CO1023(76),1.0
2025-12-25,07g00,CS2,H3-201,75,75,EE3065(75),1.0
2025-12-25,07g00,CS2,H3-301,75,75,EE2011(75),1.0
2025-12-25,07g00,CS2,H3-306,75,75,EN1001(75),1.0
2025-12-25,07g00,CS2,H3-401,75,75,"ME4063(68), CI4163(7)",1.0
2025-12-25,07g00,CS2,H3-406,75,75,IM1007(75),1.0
2025-12-25,07g00,CS2,H3-501,75,75,CH2021(75),1.0
2025-12-25,07g00,CS2,H3-506,75,75,ME2091(75),1.0
2025-12-25,07g00,CS2,H1-101,73,73,"CO1023(64), IM1007(9)",1.0
2025-12-25,07g00,CS2,H1-104,73,73,"ME4073(62), CI4163(11)",1.0
2025-12-25,07g00,CS2,H1-307,71,71,"IM1007(55), GE2049(16)",1.0
2025-12-25,07g00,CS2,H2-207,71,71,"CI4163(47), EN1001(24)",1.0
2025-12-25,07g00,CS2,H6-311,71,71,"CI4141(43), GE2049(28)",1.0
2025-12-25,07g00,CS2,H1-204,68,68,"TR3025(32), EN3039(31), ME4605(5)",1.0
2025-12-25,07g00,CS2,H6-113,68,68,"IU3059(35), EE2011(33)",1.0
2025-12-25,07g00,CS2,H6-305,68,68,"CI4143(25), EN1001(23), ME4605(20)",1.0
2025-12-25,07g00,CS2,H1-401,66,56,"CH3425(20), CI2045(18), GE2049(7), EE3065(6), ME4605(3), CH2021(2)",0.8484848484848485
2025-12-25,09g30,CS1,B5-GD,130,130,"EE2003(101), MA1001(29)",1.0
2025-12-25,09g30,CS1,B4-505,63,49,MA1001(49),0.7777777777777778
2025-12-25,09g30,CS2,NTD,300,300,"EE2003(240), MA1001(60)",1.0
2025-12-25,09g30,CS2,H6-GD,250,121,MA1001(121),0.484
2025-12-25,13g00,CS1,B5-GD,130,130,"ME2051(76), ME2131(50), ME4025(4)",1.0
2025-12-25,13g00,CS1,B4-505,63,63,"CO3069(49), ME4025(14)",1.0
2025-12-25,13g00,CS1,B4-406,57,57,"CH3331(42), CH1005(15)",1.0
2025-12-25,13g00,CS1,C6-103,50,50,"ME4025(32), CH1005(18)",1.0
2025-12-25,13g00,CS1,C6-102,50,46,"MT1023(23), IM2033(17), CH1005(6)",0.92
2025-12-25,13g00,CS2,NTD,300,300,"ME1015(160), ME2051(140)",1.0
2025-12-25,13g00,CS2,H6-GD,250,250,"CH3331(112), ME2131(96), CO3069(42)",1.0
2025-12-25,13g00,CS2,H2-201,82,82,"CH1005(52), IM2033(30)",1.0
2025-12-25,13g00,CS2,H2-301,82,82,"CO3069(40), CI3043(34), EE3213(8)",1.0
2025-12-25,13g00,CS2,H2-306,82,34,"IM2033(18), EE3213(16)",0.4146341463414634
2025-12-25,15g30,CS1,B5-GD,130,130,LA1011(130),1.0
2025-12-25,15g30,CS1,B4-505,63,63,LA1051(63),1.0
2025-12-25,15g30,CS1,B4-406,57,57,"LA1011(44), LA1051(13)",1.0
2025-12-25,15g30,CS1,C6-103,50,22,LA1051(22),0.44
2025-12-25,15g30,CS2,NTD,300,73,EE3001(73),0.24333333333333335
2025-12-25,18g15,CS1,B5-GD,130,130,"CO5119(83), CO5085(47)",1.0
2025-12-25,18g15,CS1,B4-505,63,63,"CH5601(34), CI5451(29)",1.0
2025-12-25,18g15,CS1,B4-406,57,57,"IM5109(22), CH5685(21), IM5113(14)",1.0
2025-12-25,18g15,CS1,C6-103,50,36,"CI5245(14), CH5719(13), CO5085(6), IM5113(3)",0.72
2025-12-26,07g00,CS1,B5-GD,130,130,CH1003(130),1.0
2025-12-26,07g00,CS1,B4-505,63,63,CH1003(63),1.0
2025-12-26,07g00,CS1,B4-406,57,57,CH1003(57),1.0
2025-12-26,07g00,CS1,C6-102,50,50,CH1003(50),1.0
2025-12-26,07g00,CS1,C6-103,50,50,CH1003(50),1.0
2025-12-26,07g00,CS1,B1-208,44,44,CH1003(44),1.0
2025-12-26,07g00,CS1,B1-306,44,44,CH1003(44),1.0
2025-12-26,07g00,CS1,B1-311,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,B4-305,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,B4-306,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,B4-501,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,B4-502,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,B6-306,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C4-301,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C4-304,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C4-402,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C4-403,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C4-502,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C5-303,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C5-401,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C5-403,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C5-502,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C5-503,42,42,"CH1003(33), EE3003(9)",1.0
2025-12-26,07g00,CS1,C6-401,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C6-402,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,C6-403,42,42,CH1003(42),1.0
2025-12-26,07g00,CS1,B1-212,38,38,"CI3061(21), CO3021(17)",1.0
2025-12-26,07g00,CS1,B1-305,38,38,"CH3389(19), EE3003(15), CO3021(4)",1.0
2025-12-26,07g00,CS1,B1-308,38,4,MA3101(4),0.10526315789473684
2025-12-26,07g00,CS2,NTD,300,300,CH1003(300),1.0
2025-12-26,07g00,CS2,H6-GD,250,250,CH1003(250),1.0
2025-12-26,07g00,CS2,H2-201,82,82,CH1003(82),1.0
2025-12-26,07g00,CS2,H2-206,82,82,CH1003(82),1.0
2025-12-26,07g00,CS2,H2-301,82,82,CH1003(82),1.0
2025-12-26,07g00,CS2,H2-306,82,82,CH1003(82),1.0
2025-12-26,07g00,CS2,H2-401,82,82,CH1003(82),1.0
2025-12-26,07g00,CS2,H2-406,82,82,CH1003(82),1.0
2025-12-26,07g00,CS2,H6-811,79,79,CH1003(79),1.0
2025-12-26,07g00,CS2,H6-308,76,76,CH1003(76),1.0
2025-12-26,07g00,CS2,H3-201,75,75,CH1003(75),1.0
2025-12-26,07g00,CS2,H3-301,75,75,CH1003(75),1.0
2025-12-26,07g00,CS2,H3-306,75,75,CH1003(75),1.0
2025-12-26,07g00,CS2,H3-401,75,75,EE3003(75),1.0
2025-12-26,07g00,CS2,H3-406,75,75,CH1003(75),1.0
2025-12-26,07g00,CS2,H3-501,75,75,CH1003(75),1.0
2025-12-26,07g00,CS2,H3-506,75,75,CH1003(75),1.0
2025-12-26,07g00,CS2,H1-101,73,73,CH1003(73),1.0
2025-12-26,07g00,CS2,H1-104,73,73,EE3003(73),1.0
2025-12-26,07g00,CS2,H1-307,71,71,CH1003(71),1.0
2025-12-26,07g00,CS2,H2-207,71,71,EE3003(71),1.0
2025-12-26,07g00,CS2,H6-311,71,71,CI3061(71),1.0
2025-12-26,07g00,CS2,H1-204,68,68,CH1003(68),1.0
2025-12-26,07g00,CS2,H6-113,68,68,CH3389(68),1.0
2025-12-26,07g00,CS2,H6-305,68,68,CO3021(68),1.0
2025-12-26,07g00,CS2,H1-401,66,66,"MA3101(65), ME3229(1)",1.0
2025-12-26,07g00,CS2,H1-404,66,66,"ME3229(58), EE3003(8)",1.0
2025-12-26,07g00,CS2,H6-211,66,66,"EE3003(39), CI3061(24), CH3389(3)",1.0
2025-12-26,07g00,CS2,H6-412,65,47,"CH1003(18), CH3389(16), CO3021(13)",0.7230769230769231
2025-12-26,09g30,CS1,B5-GD,130,130,EE2407(130),1.0
2025-12-26,09g30,CS1,B4-505,63,63,EE2407(63),1.0
2025-12-26,09g30,CS1,B4-406,57,57,IM1001(57),1.0
2025-12-26,09g30,CS1,C6-102,50,50,EE2407(50),1.0
2025-12-26,09g30,CS1,C6-103,50,50,IM1001(50),1.0
2025-12-26,09g30,CS1,B1-208,44,44,EE3095(44),1.0
2025-12-26,09g30,CS1,B1-306,44,44,"IM3083(35), EE3405(9)",1.0
2025-12-26,09g30,CS1,B4-501,42,42,"EE3029(30), EE3405(12)",1.0
2025-12-26,09g30,CS1,B4-502,42,42,"IM1001(32), EE2407(10)",1.0
2025-12-26,09g30,CS1,B6-306,42,42,"EE2407(21), CH4149(19), EE5019(2)",1.0
2025-12-26,09g30,CS1,C4-502,42,42,"AS2063(13), EE3095(13), EE3405(13), EE5019(3)",1.0
2025-12-26,09g30,CS1,B4-305,42,9,EE5019(9),0.21428571428571427
2025-12-26,09g30,CS2,NTD,300,300,"EE3029(207), IM1001(93)",1.0
2025-12-26,09g30,CS2,H6-GD,250,250,"CI3261(83), AS2063(52), EN3013(51), IM3083(49), IM1001(15)",1.0
2025-12-26,09g30,CS2,H2-201,82,82,"ME4307(36), CI4153(35), IM1001(11)",1.0
2025-12-26,09g30,CS2,H2-301,82,72,"EE3095(28), IU2003(25), IM1001(19)",0.8780487804878049
2025-12-26,13g00,CS1,B5-GD,130,130,CO3009(130),1.0
2025-12-26,13g00,CS1,B4-505,63,63,LA1005(63),1.0
2025-12-26,13g00,CS1,B4-406,57,57,ME3001(57),1.0
2025-12-26,13g00,CS1,C6-102,50,50,"CH3369(34), CH3337(16)",1.0
2025-12-26,13g00,CS1,C6-103,50,50,CI4189(50),1.0
2025-12-26,13g00,CS1,B1-208,44,44,"LA0019(16), LA1005(15), CO3009(13)",1.0
2025-12-26,13g00,CS1,B1-306,44,23,"ME3001(14), CH3337(4), CI4189(4), CO3009(1)",0.5227272727272727
2025-12-26,13g00,CS2,NTD,300,300,LA1005(300),1.0
2025-12-26,13g00,CS2,H6-GD,250,250,LA1005(250),1.0
2025-12-26,13g00,CS2,H2-201,82,82,LA0019(82),1.0
2025-12-26,13g00,CS2,H2-206,82,82,LA1005(82),1.0
2025-12-26,13g00,CS2,H2-301,82,82,LA0019(82),1.0
2025-12-26,13g00,CS2,H2-306,82,82,LA0019(82),1.0
2025-12-26,13g00,CS2,H2-401,82,82,LA1005(82),1.0
2025-12-26,13g00,CS2,H2-406,82,82,LA0019(82),1.0
2025-12-26,13g00,CS2,H6-811,79,79,LA0019(79),1.0
2025-12-26,13g00,CS2,H6-308,76,76,ME3001(76),1.0
2025-12-26,13g00,CS2,H3-201,75,75,LA1005(75),1.0
2025-12-26,13g00,CS2,H3-301,75,75,ME3001(75),1.0
2025-12-26,13g00,CS2,H3-306,75,75,LA0019(75),1.0
2025-12-26,13g00,CS2,H3-401,75,75,LA0019(75),1.0
2025-12-26,13g00,CS2,H3-406,75,75,LA1005(75),1.0
2025-12-26,13g00,CS2,H3-501,75,75,CI4189(75),1.0
2025-12-26,13g00,CS2,H3-506,75,75,CO3009(75),1.0
2025-12-26,13g00,CS2,H1-101,73,73,ME3001(73),1.0
2025-12-26,13g00,CS2,H1-104,73,73,EE3145(73),1.0
2025-12-26,13g00,CS2,H1-307,71,71,LA1005(71),1.0
2025-12-26,13g00,CS2,H2-207,71,71,CI4189(71),1.0
2025-12-26,13g00,CS2,H6-311,71,71,CO3009(71),1.0
2025-12-26,13g00,CS2,H1-204,68,68,"CH3369(64), ME3001(4)",1.0
2025-12-26,13g00,CS2,H6-113,68,68,CH3337(68),1.0
2025-12-26,13g00,CS2,H6-305,68,68,"LA0019(62), TR2017(6)",1.0
2025-12-26,13g00,CS2,H1-401,66,66,"ME3001(59), TR2017(7)",1.0
2025-12-26,13g00,CS2,H1-404,66,66,"TR2017(49), LA1005(17)",1.0
2025-12-26,13g00,CS2,H6-211,66,66,"EE3145(44), CI3265(22)",1.0
2025-12-26,13g00,CS2,H6-412,65,65,"LA1005(28), CI4189(21), CO3009(15), CH3337(1)",1.0
2025-12-26,13g00,CS2,H6-201,63,23,"CH3337(12), CI3265(11)",0.36507936507936506
2025-12-26,15g30,CS1,B5-GD,130,130,LA3021(130),1.0
2025-12-26,15g30,CS1,B4-505,63,63,"CO4031(43), LA3021(20)",1.0
2025-12-26,15g30,CS1,B4-406,57,23,LA3021(23),0.40350877192982454
2025-12-26,15g30,CS2,NTD,300,124,CO4031(124),0.41333333333333333
2025-12-26,18g15,CS1,B5-GD,130,93,"CO5125(41), CI5149(18), ME5103(15), CI5147(14), TR5023(5)",0.7153846153846154
2025-12-27,07g00,CS1,B5-GD,130,78,"LA1003(60), MA3083(18)",0.6
2025-12-27,07g00,CS2,NTD,300,300,LA1003(300),1.0
2025-12-27,07g00,CS2,H6-GD,250,250,LA1003(250),1.0
2025-12-27,07g00,CS2,H2-201,82,82,LA1003(82),1.0
2025-12-27,07g00,CS2,H2-206,82,82,LA1003(82),1.0
2025-12-27,07g00,CS2,H2-301,82,82,LA1003(82),1.0
2025-12-27,07g00,CS2,H2-306,82,82,LA1003(82),1.0
2025-12-27,07g00,CS2,H2-401,82,82,LA1003(82),1.0
2025-12-27,07g00,CS2,H2-406,82,82,LA1003(82),1.0
2025-12-27,07g00,CS2,H6-811,79,71,LA1003(71),0.8987341772151899
2025-12-27,09g30,CS1,B5-GD,130,130,CH4079(130),1.0
2025-12-27,09g30,CS1,B4-505,63,63,GK5035(63),1.0
2025-12-27,09g30,CS1,B4-406,57,57,GK5035(57),1.0
2025-12-27,09g30,CS1,C6-102,50,50,"GK5035(44), CH4079(6)",1.0
2025-12-27,09g30,CS1,C6-103,50,50,CH4079(50),1.0
2025-12-27,09g30,CS1,B1-208,44,5,CH4079(5),0.11363636363636363
2025-12-27,09g30,CS2,NTD,300,300,CH4079(300),1.0
2025-12-27,09g30,CS2,H6-GD,250,197,"CH4079(126), EN2033(71)",0.788
2025-12-27,13g00,CS1,B5-GD,130,130,"CO3005(77), CH2027(53)",1.0
2025-12-27,13g00,CS1,B4-505,63,63,"IM5065(22), ME5259(20), CH5767(19), CI5779(2)",1.0
2025-12-27,13g00,CS1,B4-406,57,57,"CO5083(18), CI5141(17), CI5779(17), ME5079(5)",1.0
2025-12-27,13g00,CS1,C6-103,50,21,"CI5273(8), TR5065(8), ME5079(5)",0.42
2025-12-27,13g00,CS2,NTD,300,300,"CO3005(255), CH2027(45)",1.0
2025-12-27,13g00,CS2,H6-GD,250,153,"CH2027(106), EE3169(47)",0.612
2025-12-27,15g30,CS1,B5-GD,130,130,"GE1013(104), GK5933(26)",1.0
2025-12-27,15g30,CS1,B4-505,63,39,GK5933(39),0.6190476190476191
2025-12-27,15g30,CS2,NTD,300,282,GE1013(282),0.94
2025-12-28,07g00,CS1,B5-GD,130,127,IM1023(127),0.9769230769230769
2025-12-28,07g00,CS2,NTD,300,159,IM1023(159),0.53
2025-12-28,09g30,CS1,B5-GD,130,130,AS5113(130),1.0
2025-12-28,09g30,CS1,B4-505,63,63,AS5113(63),1.0
2025-12-28,09g30,CS1,B4-406,57,57,AS5113(57),1.0
2025-12-28,09g30,CS1,C6-102,50,50,AS5113(50),1.0
2025-12-28,09g30,CS1,C6-103,50,50,AS5113(50),1.0
2025-12-28,09g30,CS1,B1-208,44,44,AS5113(44),1.0
2025-12-28,09g30,CS1,B1-306,44,44,AS5113(44),1.0
2025-12-28,09g30,CS1,B4-502,42,24,AS5113(24),0.5714285714285714
2025-12-28,13g00,CS1,B5-GD,130,130,CO3093(130),1.0
2025-12-28,13g00,CS1,B4-505,63,63,CO3093(63),1.0
2025-12-28,13g00,CS1,B4-406,57,57,CO3093(57),1.0
2025-12-28,13g00,CS1,C6-102,50,50,CO3093(50),1.0
2025-12-28,13g00,CS1,C6-103,50,50,CO3093(50),1.0
2025-12-28,13g00,CS1,B1-208,44,44,CO3093(44),1.0
2025-12-28,13g00,CS1,B1-306,44,44,CO3093(44),1.0
2025-12-28,13g00,CS1,B4-501,42,42,"CO3093(34), ME2019(8)",1.0
2025-12-28,13g00,CS1,B4-502,42,42,ME2019(42),1.0
2025-12-28,13g00,CS1,B6-306,42,42,"EE2009(23), ME2019(19)",1.0
2025-12-28,13g00,CS1,C4-502,42,2,ME2019(2),0.047619047619047616
2025-12-28,13g00,CS2,NTD,300,300,CO3093(300),1.0
2025-12-28,13g00,CS2,H6-GD,250,250,"CO3093(180), EE2009(70)",1.0
2025-12-28,13g00,CS2,H2-201,82,82,EE2009(82),1.0
2025-12-28,13g00,CS2,H2-301,82,82,ME2019(82),1.0
2025-12-28,13g00,CS2,H2-306,82,41,"EE2009(24), ME2019(17)",0.5
2025-12-28,15g30,CS1,B5-GD,130,130,GK5011(130),1.0
2025-12-28,15g30,CS1,B4-505,63,53,"CI5259(19), CO5317(16), EN5083(11), MA5079(6), GK5011(1)",0.8412698412698413
2025-12-29,07g00,CS1,B5-GD,130,130,CH2043(130),1.0
2025-12-29,07g00,CS1,B4-505,63,63,ME2005(63),1.0
2025-12-29,07g00,CS1,B4-406,57,57,EN1003(57),1.0
2025-12-29,07g00,CS1,C6-102,50,50,EN1003(50),1.0
2025-12-29,07g00,CS1,C6-103,50,50,ME2005(50),1.0
2025-12-29,07g00,CS1,B1-208,44,44,CO3115(44),1.0
2025-12-29,07g00,CS1,B1-306,44,44,CH2007(44),1.0
2025-12-29,07g00,CS1,B4-305,42,42,"CH2009(17), CH4143(15), ME2005(10)",1.0
2025-12-29,07g00,CS1,B4-501,42,42,CH2043(42),1.0
2025-12-29,07g00,CS1,B4-502,42,42,ME4607(42),1.0
