DATE_ONLY,TIME,CAMPUS,TARGET ROOM,ROOM CAPACITY,TOTAL_STUDENTS,ROOM EXAM CAPACITY,COURSES MERGED,UTILIZATION
2026-01-04,07g00,CS2,H6-GD,250,250,250,IM1025(250),1.0
2026-01-04,07g00,CS2,H2-201,156,156,82,"IM1025(82), ME4025(74)",1.0
2026-01-04,07g00,CS2,H2-206,156,156,82,"IM1025(82), PH2003(60), ME2139(14)",1.0
2026-01-04,07g00,CS2,H2-301,156,156,82,"IM1025(82), AS2013(66), ME2139(8)",1.0
2026-01-04,07g00,CS2,H2-306,156,156,82,"IM1025(82), ME4025(74)",1.0
2026-01-04,07g00,CS2,H2-401,156,156,82,"IM1025(82), AS2069(74)",1.0
2026-01-04,07g00,CS2,H2-406,156,156,82,"IM1025(82), IM3073(74)",1.0
2026-01-04,07g00,CS2,H6-811,150,150,79,"IM1025(79), CH4115(43), CH2109(28)",1.0
2026-01-04,07g00,CS2,H6-308,144,144,76,"CI4139(42), GE2069(42), ME2139(41), IM1025(19)",1.0
2026-01-04,07g00,CS2,H3-506,142,142,75,"IU3057(36), TR4087(29), CI3263(26), CI4147(22), IM1025(21), CI4155(8)",1.0
2026-01-04,07g00,CS2,H3-501,142,100,75,"CI3259(19), MA3089(16), CH2109(14), CI4155(12), GE4033(10), IM3073(8), MA4025(8), MA2011(7), AS2069(6)",0.704225352112676
2026-01-04,09g30,CS1,B5-GD,130,130,130,"IM1013(89), CH5699(41)",1.0
2026-01-04,09g30,CS1,B4-505,120,120,63,"CI5405(37), CO5137(31), IM5111(28), EE5195(24)",1.0
2026-01-04,09g30,CS1,B4-406,108,79,57,"CI5143(22), CI5249(14), CH5741(13), EN5147(10), MA5067(8), ME5087(8), EE5195(3), CH5699(1)",0.7314814814814815
2026-01-04,09g30,CS2,H6-GD,250,158,250,IM1013(158),0.632
2026-01-04,13g00,CS1,B5-GD,130,130,130,CO3117(130),1.0
2026-01-04,13g00,CS1,B4-505,120,120,63,"CH3329(63), EE3097(57)",1.0
2026-01-04,13g00,CS1,B4-406,108,108,57,"ME3003(57), CH3329(51)",1.0
2026-01-04,13g00,CS1,C6-103,100,100,50,"TR3011(50), CO3117(25), IM1031(24), EE2005(1)",1.0
2026-01-04,13g00,CS1,C6-102,100,64,50,"EE2005(21), EE3097(16), EN3087(16), CH3329(5), TR3011(5), ME3003(1)",0.64
2026-01-04,13g00,CS2,H6-GD,250,250,250,ME3003(250),1.0
2026-01-04,13g00,CS2,H2-201,156,156,82,"CO3117(82), CI4131(74)",1.0
2026-01-04,13g00,CS2,H2-206,156,156,82,"EE3011(63), EN3087(50), ME3003(43)",1.0
2026-01-04,13g00,CS2,H2-301,156,156,82,"EE3097(67), ME2049(66), EE1005(23)",1.0
2026-01-04,13g00,CS2,H2-306,156,156,82,"EE2005(82), IM1031(74)",1.0
2026-01-04,13g00,CS2,H2-401,156,156,82,"CI4131(82), CO3117(74)",1.0
2026-01-04,13g00,CS2,H2-406,156,156,82,"EE3097(82), CH3329(74)",1.0
2026-01-04,13g00,CS2,H6-811,150,150,79,"CH3329(45), IM3077(43), EE1005(41), AS3061(21)",1.0
2026-01-04,13g00,CS2,H6-308,144,63,76,"CO3117(24), CI4131(19), EE2005(8), ME3003(5), AS3061(4), IM1031(3)",0.4375
2026-01-04,15g30,CS1,B5-GD,130,130,130,"CO5173(125), CH5647(5)",1.0
2026-01-04,15g30,CS1,B4-505,120,34,63,"CH5647(23), TR5069(11)",0.2833333333333333
